key,number,year,journal
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2017-30,30,2017,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2019-34,34,2019,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2012-15,15,2012,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2017-30,30,2017,Trans. Computational Science
tcos/2012-15,15,2012,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2012-15,15,2012,Trans. Computational Science
tcos/2018-31,31,2018,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2019-34,34,2019,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2012-15,15,2012,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2019-34,34,2019,Trans. Computational Science
tcos/2017-29,29,2017,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2017-29,29,2017,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2019-34,34,2019,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2018-33,33,2018,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2018-33,33,2018,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2017-29,29,2017,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2017-29,29,2017,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2017-30,30,2017,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2017-30,30,2017,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2018-33,33,2018,Trans. Computational Science
tcos/2017-30,30,2017,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2019-34,34,2019,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2019-34,34,2019,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2017-30,30,2017,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2012-15,15,2012,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2018-33,33,2018,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2018-31,31,2018,Trans. Computational Science
tcos/2018-33,33,2018,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2018-33,33,2018,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2017-29,29,2017,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tplop/2013-3,3,2013,Transactions on Pattern Languages of Programming
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tplop/2013-3,3,2013,Transactions on Pattern Languages of Programming
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tplop/2013-3,3,2013,Transactions on Pattern Languages of Programming
tedu/2016-12,12,2016,T. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tplop/2013-3,3,2013,Transactions on Pattern Languages of Programming
tedu/2018-14,14,2018,T. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tplop/2013-3,3,2013,Transactions on Pattern Languages of Programming
tedu/2017-13,13,2017,T. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2011-5,5,2011,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2013-10,10,2013,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2008-1,1,2008,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2017-13,13,2017,T. Edutainment
tedu/2018-14,14,2018,T. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2013-9,9,2013,Trans. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2012-7,7,2012,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2012-8,8,2012,Trans. Edutainment
tedu/2015-11,11,2015,Trans. Edutainment
tedu/2016-12,12,2016,T. Edutainment
tedu/2011-6,6,2011,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2010-4,4,2010,Trans. Edutainment
tedu/2009-3,3,2009,Trans. Edutainment
tedu/2009-2,2,2009,Trans. Edutainment
taosd/2016-1,1,2016,LNCS Trans. Modul. Compos.
taosd/2009-5,5,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2012-9,9,2012,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2012-9,9,2012,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2015-12,12,2015,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-4,4,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-3,3,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2011-8,8,2011,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2016-1,1,2016,LNCS Trans. Modul. Compos.
taosd/2007-3,3,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-4,4,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-6,6,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2013-10,10,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2014-11,11,2014,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-4,4,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-6,6,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-4,4,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-4,4,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2012-9,9,2012,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2013-10,10,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2011-8,8,2011,LNCS Trans. Aspect Oriented Softw. Dev.
