nsdi/NishtalaFGKLLMPPSSTV13,keyword1,computer vision,keyword1
nsdi/CanoAABCCCGKK17,keyword2,data management,data management
nsdi/FonsecaRZECSS05,data management,data processing,big data
nsdi/GengLYNPRV19,keyword4,data querying,indexing
nsdi/KarasaridisRH07,data management,data processing,keyword1
nsdi/CostaDRO12,data storage,keyword3,data storage
nsdi/WangBKW14,data processing,data modeling,data modeling
nsdi/DobrescuAR12,data management,big data,keyword4
nsdi/LiXSZGHJ19,data modeling,keyword2,data modeling
nsdi/YipCM06,data modeling,data processing,data querying
nsdi/KablanAKL17,keyword2,data management,computer vision
nsdi/LloydFKA13,data modeling,data processing,data management
nsdi/ZhouCLAC18,keyword3,big data,keyword3
nsdi/EeRS06,data storage,data management,data management
nsdi/DongLZGS15,computer vision,keyword2,keyword1
nsdi/BasetWT12,big data,keyword2,computer vision
nsdi/SaroiuGL04,data processing,keyword2,big data
nsdi/EisenmanCPHSAK19,keyword1,computer vision,computer vision
nsdi/PotharajuJN13,keyword2,keyword3,data storage
nsdi/KuppusamyTDC16,data modeling,keyword1,data modeling
nsdi/XiaoXMLCWLZ17,indexing,keyword4,data modeling
nsdi/CaoSYP12,keyword1,indexing,data processing
nsdi/BoloskyBHKL10,data modeling,keyword4,data querying
nsdi/IyerPZPAC19,big data,computer vision,keyword1
nsdi/WangKW16,keyword4,keyword1,data processing
nsdi/AnandMKAN10,keyword3,keyword1,keyword1
nsdi/HeimerlABGB13,data modeling,keyword4,data storage
nsdi/SanagaDRL09,data modeling,keyword2,big data
nsdi/BriggsO08,computer vision,keyword3,computer vision
nsdi/AgarwalBDEPV09,big data,keyword2,keyword1
nsdi/GaoLZ18,data querying,big data,data modeling
nsdi/NetravaliGMB16,keyword1,computer vision,data querying
nsdi/SimonAM07,indexing,data querying,data management
nsdi/AroraFSS11,data querying,keyword3,data storage
nsdi/AgarwalKBWSZ12,data querying,keyword1,keyword2
nsdi/HeorhiadiRS16,data management,data modeling,data modeling
nsdi/SubramanianRSSK04,big data,keyword3,indexing
nsdi/ChunDHSWKKM06,big data,data management,keyword1
nsdi/ProvosMMWM07,big data,keyword2,keyword4
nsdi/ChoiCJPH16,data modeling,indexing,data management
nsdi/MahimkarDSVZ07,keyword3,indexing,big data
nsdi/AdibKK15,data modeling,data processing,keyword4
nsdi/KillianAJV07,data modeling,keyword2,data management
nsdi/BallaniJKKGO13,keyword4,data storage,keyword4
nsdi/PedrosaFKGMM15,data querying,keyword1,data querying
nsdi/QianM11,computer vision,keyword1,big data
nsdi/TanJGZWDBX19,indexing,data modeling,big data
nsdi/PrakashDHK12,big data,keyword1,keyword3
nsdi/QiaoZZSA16,data management,keyword4,computer vision
nsdi/ChandraZSL05,data processing,data modeling,keyword4
nsdi/MurtyPCWZ08,keyword4,data processing,big data
nsdi/SenMB10,data modeling,indexing,keyword4
nsdi/MichalakisSG07,data management,data querying,keyword1
nsdi/HowellPD13,data processing,data management,big data
nsdi/KelloggTGS16,data processing,data storage,keyword4
nsdi/ChenHLNRXZ08,data querying,big data,data modeling
nsdi/MudigondaYAM10,keyword2,indexing,data querying
nsdi/MahajanWA05,indexing,indexing,keyword4
nsdi/Chen0ZYPQZ17,keyword2,computer vision,big data
nsdi/ArunB18,data management,keyword4,keyword3
nsdi/JoshiHK13,computer vision,keyword3,computer vision
nsdi/PerdisciLF10,data processing,indexing,keyword3
nsdi/WiederBPR12,big data,data modeling,data modeling
nsdi/RaGO13,data management,keyword3,computer vision
nsdi/ZhangABPBF17,keyword1,data modeling,indexing
nsdi/Katz-BassettMJKWA08,keyword4,data querying,indexing
nsdi/MickensEHL10,data management,data querying,data management
nsdi/SunXEZ19,indexing,data querying,keyword3
nsdi/RamasubramanianRTWWMV09,big data,keyword4,keyword4
nsdi/BalakrishnanMBWV08,data modeling,keyword3,data storage
nsdi/YuZAFZDY19,data modeling,indexing,keyword3
nsdi/SinhaRDXPSLC08,keyword1,keyword4,keyword1
nsdi/LeeWW14,keyword1,keyword1,keyword1
nsdi/NetravaliM18,keyword1,data processing,data management
nsdi/ClementWADM09,data querying,keyword1,keyword1
nsdi/LuCLTXCZCM18,indexing,keyword4,keyword1
nsdi/KellerR08,indexing,indexing,indexing
nsdi/PfaffPKJZRGWSSA15,keyword4,computer vision,keyword4
nsdi/CapposH08,data management,data processing,keyword4
nsdi/Garfinkel08,keyword2,data querying,keyword3
nsdi/StriblingSZPLKM09,data processing,keyword2,keyword3
nsdi/ChandraPWZ07,data modeling,big data,keyword1
nsdi/HolzSDBF08,indexing,data querying,data processing
nsdi/MahajanZPP08,keyword4,data querying,keyword1
nsdi/TranMLS09,data querying,data processing,keyword4
nsdi/MaceBFM15,keyword1,data modeling,keyword2
nsdi/DidonaZ19,indexing,keyword2,data processing
nsdi/TootoonchianPLW18,keyword4,keyword4,data management
nsdi/ShiBK15,big data,data processing,big data
nsdi/LiuVCAMPZ16,keyword3,keyword4,data storage
nsdi/AlizadehKEPVY12,data management,data modeling,big data
nsdi/BlanquerBSW05,data processing,data processing,keyword4
nsdi/El-HassanyTVV18,data modeling,keyword3,big data
nsdi/ReisGKW08,data management,computer vision,data processing
nsdi/HolterbachMADVV19,data processing,indexing,computer vision
nsdi/TanZFLYWZWWV09,data processing,data storage,keyword2
nsdi/RoyC16,computer vision,data querying,keyword4
nsdi/HasanBJBH19,data storage,indexing,data querying
nsdi/MogulA08,big data,keyword4,keyword1
nsdi/BentTAAL04,indexing,data storage,keyword4
nsdi/AtkinsonWR14,data processing,keyword1,keyword1
nsdi/KattiCK07,data querying,data storage,data processing
nsdi/Renesse08,data management,keyword1,data querying
nsdi/SitMK08,data storage,data processing,computer vision
nsdi/KimLYKKL17,data querying,data modeling,data modeling
nsdi/PoddarLPR18,data modeling,keyword2,indexing
nsdi/CalderGSSPMAK18,keyword2,keyword2,data modeling
nsdi/BergerSH17,data modeling,data processing,data modeling
nsdi/SinglaHPG12,computer vision,data management,data storage
nsdi/ChaMJTBA10,data storage,data querying,big data
nsdi/JogWGMHC19,data processing,indexing,data processing
nsdi/CunhaMCCSMPGMK16,indexing,data storage,data management
nsdi/Allman08,computer vision,computer vision,data querying
nsdi/KazemianCZVMW13,data modeling,keyword2,data modeling
nsdi/HeiNOHY08,data modeling,big data,data modeling
nsdi/JinGRW15,indexing,data querying,data modeling
nsdi/ZhangZGHMC10,data storage,data processing,data modeling
nsdi/LegtchenkoCCRWZ16,data querying,indexing,data storage
nsdi/KimYLZPRGSS19,computer vision,keyword3,data storage
nsdi/TangD04,keyword4,indexing,computer vision
nsdi/Katz-BassettMASSWAK10,keyword1,keyword3,data processing
nsdi/SanchezOBCBKW13,data querying,keyword3,big data
nsdi/EyalGSR16,indexing,data management,computer vision
nsdi/LimHAK14,data modeling,computer vision,big data
nsdi/JangHHMP10,data modeling,data modeling,data management
nsdi/Hu0WBLWZG15,keyword4,data storage,keyword3
nsdi/LiuHKA13,keyword4,keyword1,data processing
nsdi/PfaffGR06,data querying,keyword1,data processing
nsdi/LiHPSZ14,keyword1,data modeling,keyword3
nsdi/ZhangGBX11,keyword4,data querying,computer vision
nsdi/KateKKNMM14,computer vision,keyword2,data querying
nsdi/LiSKAF16,data querying,keyword1,data modeling
nsdi/LiGS06,keyword4,computer vision,data storage
nsdi/ParkO19,data storage,data querying,keyword2
nsdi/ChenRFG12,computer vision,data querying,indexing
nsdi/SinghISR13,computer vision,data storage,data querying
nsdi/BallaniFCW09,computer vision,data querying,data querying
nsdi/GuddetiSKSB19,keyword2,keyword4,data querying
nsdi/MurraySSSMH10,data querying,keyword4,big data
nsdi/RoesnerKW12,keyword3,data storage,computer vision
nsdi/CasadoF07,keyword3,computer vision,indexing
nsdi/CookeBJM06,data processing,keyword3,big data
nsdi/DumitrescuSPNR19,big data,data processing,keyword3
nsdi/Douglis08,indexing,computer vision,computer vision
nsdi/0001C0W16,keyword3,keyword1,data querying
nsdi/BehrensSJAF15,data querying,keyword4,keyword2
nsdi/SenSCN10,data management,keyword3,keyword4
nsdi/KandulaLBK08,keyword3,data management,computer vision
nsdi/ShenCZMZ13,keyword2,keyword1,keyword1
nsdi/OusterhoutFBBB19,computer vision,keyword4,data processing
nsdi/ChowdhuryLGS16,keyword2,indexing,data querying
nsdi/WooSHMRS18,computer vision,data querying,data management
nsdi/HsiehHVKGGM17,keyword3,keyword1,data processing
nsdi/KompellaYGS05,keyword4,data management,data storage
nsdi/ParkP06,data management,data management,data storage
nsdi/LopesBGJV15,keyword3,keyword4,keyword3
nsdi/FlavelMMHLCS15,data storage,data storage,computer vision
nsdi/DongMZAGGS18,data processing,keyword1,keyword3
nsdi/EisenbudYCSKMCC16,big data,big data,keyword3
nsdi/CurinoKKRFHCSCH19,indexing,keyword3,computer vision
nsdi/KeltonRBD17,data processing,keyword4,data management
nsdi/FayazYTCS16,data querying,data modeling,keyword4
nsdi/PattersonSC08,data management,keyword4,keyword4
nsdi/HornKP17,data management,keyword3,keyword2
nsdi/ZhaiWCSTF16,data querying,keyword1,big data
nsdi/Mittal0RS16,data management,keyword4,data modeling
nsdi/FouladiWSBZBSPW17,indexing,computer vision,data storage
nsdi/JinKR12,indexing,data storage,data modeling
nsdi/ChenRSW14,computer vision,keyword1,keyword2
nsdi/GrimmLMEKMR06,data querying,big data,computer vision
nsdi/RamasubramanianS04,keyword4,data querying,keyword3
nsdi/YangCWXLLYLZZ09,keyword2,indexing,big data
nsdi/CondieCAHES10,data management,indexing,keyword2
nsdi/LevisGC05,data processing,keyword1,keyword1
nsdi/JiangSMSS016,data management,keyword1,data modeling
nsdi/MahajanWA07,keyword2,keyword3,data management
nsdi/ZeldovichBM08,keyword2,data modeling,indexing
nsdi/GuptaSPJM14,data management,keyword4,keyword2
nsdi/KimGKS05,keyword2,data management,data management
nsdi/FanAK13,data querying,data modeling,keyword3
nsdi/PathakHM08,keyword3,indexing,data querying
nsdi/XuMNB13,data querying,keyword1,data processing
nsdi/LiuGWCLTWKZ08,keyword4,indexing,data storage
nsdi/BelaramaniDGNVYZ06,data querying,indexing,big data
nsdi/KimHHKH17,keyword2,data querying,computer vision
nsdi/PiatekKVYZJ10,keyword1,data processing,data processing
nsdi/NarayanaTRW16,data management,indexing,keyword4
nsdi/BelaramaniZNSDG09,data storage,keyword3,keyword1
nsdi/GarrissKFKMY06,keyword3,data storage,data management
nsdi/LiWXZLLWZ16,data management,data processing,keyword4
nsdi/JinSDGKS19,big data,data storage,computer vision
nsdi/HoRBD08,keyword1,data storage,indexing
nsdi/LiaoYG08,big data,big data,data querying
nsdi/WelshM04,keyword4,keyword2,data processing
nsdi/PuchaAK07,keyword3,keyword4,data storage
nsdi/Shen04,data querying,keyword4,big data
nsdi/0001ZDZAHV19,keyword4,keyword1,indexing
nsdi/NewtonTGBM09,data storage,data storage,data storage
nsdi/LiuLPZ07,keyword4,keyword1,keyword1
nsdi/BharadiaK14,data querying,big data,data querying
nsdi/ShrivastavVBCLW19,computer vision,data storage,data management
nsdi/Bai0WCHT15,data querying,data querying,data storage
nsdi/MahajanRWZ05,keyword3,indexing,data management
nsdi/MehdiLCABL17,indexing,big data,keyword3
nsdi/VenkataramanYFR16,computer vision,keyword3,big data
nsdi/HindmanKZGJKSS10,keyword4,data storage,data querying
nsdi/LiuMAGM14,keyword2,data modeling,big data
nsdi/ZhuoZZLRKA19,data processing,data storage,keyword4
nsdi/ZhengN04,keyword2,keyword3,keyword4
nsdi/NedevschiPIRW08,data modeling,big data,keyword3
nsdi/TilmansBPVV18,big data,data management,big data
nsdi/BuettnerGW10,data management,data storage,data management
nsdi/0006HHWHMY18,data modeling,data modeling,data querying
nsdi/MartinsAROHBH14,big data,data storage,keyword3
nsdi/UyedaFBSV10,data management,data modeling,data querying
nsdi/GuptaYMSVV06,data modeling,big data,data modeling
nsdi/ShalitaKKSPAKS16,computer vision,keyword1,keyword2
nsdi/ZhuangZZR05,big data,data querying,data querying
nsdi/Rivest07,data storage,data storage,data modeling
nsdi/WangITSG17,keyword1,data management,data storage
nsdi/LuoZMSA19,keyword1,data storage,data processing
nsdi/GuLZCS17,computer vision,big data,data querying
nsdi/LeongLM06,data storage,data management,keyword4
nsdi/Firestone17,data storage,data modeling,data processing
nsdi/JamshedMKHP17,indexing,data processing,data processing
nsdi/SarkarMHVR11,data processing,data management,indexing
nsdi/GvozdievKH13,data modeling,data management,computer vision
nsdi/HaeberlenARD09,keyword4,data storage,data processing
nsdi/WhitakerCSG04,data processing,indexing,keyword4
nsdi/AdyaDW10,keyword4,computer vision,keyword2
nsdi/GuCSZJQLG19,data storage,data querying,keyword3
nsdi/JohnsonAABK08,keyword4,indexing,data storage
nsdi/LingKF04,data storage,keyword1,data processing
nsdi/RodriguezKBKV04,computer vision,data querying,keyword1
nsdi/BharambePS06,data querying,keyword1,data management
nsdi/HassaniehWKK15,data querying,keyword2,data storage
nsdi/ClarkFHHJLPW05,keyword3,keyword3,data modeling
nsdi/CaniniVPKR12,computer vision,data storage,data storage
nsdi/WangZSJK19,keyword2,keyword1,data management
nsdi/VutukuruJB08,big data,keyword2,data storage
nsdi/ToliaKAP06,data modeling,keyword4,keyword4
nsdi/VissicchioCPVMP08,indexing,keyword3,data processing
nsdi/LiLY10,computer vision,data processing,indexing
nsdi/0009KSAD14,computer vision,data processing,keyword2
nsdi/IyerLS15,data storage,data querying,big data
nsdi/FogelFPWGMM15,big data,keyword1,computer vision
nsdi/FonsecaPKSS07,data processing,data management,data storage
nsdi/DabekLSRKM04,data storage,computer vision,computer vision
nsdi/Dawson-HaggertyKTKFKC13,computer vision,data querying,keyword4
nsdi/ZhangGLCWX15,data management,data processing,computer vision
nsdi/ChengRSL14,data modeling,data querying,data storage
nsdi/KoponenABCCFGGIJLLLPPPRSSSTWYZ14,big data,computer vision,keyword1
nsdi/HandigolHJMM14,data management,keyword1,data querying
nsdi/AndersonCKZ06,computer vision,keyword1,data processing
nsdi/ChenMMM11,keyword4,keyword1,data modeling
nsdi/GeambasuBJB07,keyword3,indexing,data processing
nsdi/SekarRWZKA08,data processing,keyword1,keyword4
nsdi/ViswanathanHMSW10,data querying,keyword2,data querying
nsdi/DixonMABLSB12,data management,big data,computer vision
nsdi/RyzhykBCJSTV17,computer vision,keyword3,keyword2
nsdi/GummadiBMR09,computer vision,indexing,data processing
nsdi/JohnMGK09,keyword3,data modeling,keyword2
nsdi/RicciDSGHAZKL07,keyword1,indexing,computer vision
nsdi/DaltonSAAGFRZRD18,big data,keyword3,keyword2
nsdi/RamasamyTPJM11,keyword3,data management,keyword1
nsdi/CaoWBAWKI19,keyword1,computer vision,data management
nsdi/WangYGVZ17,keyword2,data modeling,computer vision
nsdi/LevinDLM09,indexing,computer vision,data storage
nsdi/ArzaniCCZLPLO18,computer vision,data modeling,keyword4
nsdi/VasishtKWJCSKSS17,data querying,big data,big data
nsdi/ChiassonSBO08,data querying,big data,keyword2
nsdi/PuLZGS16,data storage,data querying,data modeling
nsdi/LevisMGPSWBC04,keyword3,keyword4,keyword3
nsdi/JuddS05,data management,keyword4,indexing
nsdi/AbadiL07,big data,big data,data storage
nsdi/PortsLLSK15,keyword2,keyword1,keyword2
nsdi/HanADLLMMWAABSS12,data processing,data querying,data processing
nsdi/PopaSVHZB14,data management,big data,indexing
nsdi/WuMRW05,data management,computer vision,data management
nsdi/LumezanuBLSB09,data storage,indexing,keyword3
nsdi/Judd15,data storage,keyword1,keyword2
nsdi/NiuHC08,keyword2,data processing,data management
nsdi/CullyLMFHW08,keyword4,big data,keyword2
nsdi/PontarelliBBCSB19,keyword3,indexing,data storage
nsdi/RoySKSW10,data processing,computer vision,data storage
nsdi/MislovePDG08,data querying,keyword3,indexing
nsdi/CroitoruNR15,data querying,computer vision,keyword1
nsdi/HessarNG19,keyword3,data storage,data modeling
nsdi/NychisHYSS09,data modeling,data modeling,keyword2
nsdi/Shu0CGQXCM19,data querying,data querying,data modeling
nsdi/WuYM15,data storage,keyword2,keyword2
nsdi/YuanCJS18,keyword3,data management,keyword2
nsdi/KhalidGMAA16,keyword2,keyword2,keyword3
nsdi/MusuvathiE04,keyword4,data processing,keyword2
nsdi/StephensAS19,data querying,data querying,data management
nsdi/KingTCGJZ08,keyword2,data querying,computer vision
nsdi/LiM07,data management,data processing,indexing
nsdi/ButkiewiczWWMS15,keyword3,data storage,keyword1
nsdi/ZhuZHZ10,computer vision,computer vision,keyword3
nsdi/WeingartnerSLHW10,keyword4,keyword4,keyword4
nsdi/ZhangMZ08,computer vision,big data,data management
nsdi/MadhyasthaKAKV09,big data,keyword4,big data
nsdi/LorchBGMW15,indexing,indexing,keyword3
nsdi/WongSS07,keyword2,keyword2,data modeling
nsdi/OusterhoutRRSC15,data storage,indexing,computer vision
nsdi/NelsonFSK14,indexing,data storage,data storage
nsdi/FergusonGPFK12,keyword4,keyword3,keyword3
nsdi/HwangRW14,indexing,data management,keyword3
nsdi/KazemianVM12,keyword2,keyword1,keyword3
nsdi/WeiTRAMDSWFSFM17,data storage,keyword2,computer vision
nsdi/NandiGDNSZB07,data querying,computer vision,data processing
nsdi/FayazbakhshCSYM14,indexing,computer vision,computer vision
nsdi/FonsecaFP08,indexing,keyword4,keyword3
nsdi/LeeWW13,keyword4,keyword3,indexing
nsdi/Anderson08,indexing,data processing,data processing
nsdi/DragojevicNCH14,computer vision,data storage,computer vision
nsdi/DasWCH08,big data,data querying,data processing
nsdi/WangCJLQZC18,computer vision,computer vision,keyword3
nsdi/GowdaDSCYGE17,data processing,data modeling,keyword3
nsdi/GuptaLR04,indexing,computer vision,keyword2
nsdi/MohL04,data modeling,data modeling,data processing
nsdi/CrankshawWZFGS17,keyword4,indexing,data management
nsdi/Grizzard0NKD07,keyword1,computer vision,data storage
nsdi/ShrivastavaRBP10,data management,keyword2,computer vision
nsdi/StriblingLCKM06,data querying,data processing,indexing
nsdi/ChenXY018,keyword3,keyword2,data processing
nsdi/StewartS05,data querying,keyword1,keyword4
nsdi/KanichLEVS08,keyword2,data modeling,big data
nsdi/LuVS13,data modeling,computer vision,data querying
nsdi/NechaevAPG08,keyword1,keyword1,keyword2
nsdi/YanXE08,keyword1,keyword1,indexing
nsdi/ShangguanYLZL15,data storage,indexing,data querying
nsdi/YuGMRYKK10,data storage,data modeling,data modeling
nsdi/NetravaliNMB18,computer vision,data querying,keyword2
nsdi/GunawiDJAHAASB10,big data,keyword2,keyword4
nsdi/CidonEAK16,data storage,data querying,keyword1
nsdi/WangBKW13,keyword3,data storage,data querying
nsdi/RamasubramanianPS06,keyword3,big data,keyword1
nsdi/Leighton05,data processing,indexing,data storage
nsdi/RaiciuPBFHDBH12,keyword2,keyword3,keyword2
nsdi/BittauMHK08,keyword3,keyword3,keyword2
nsdi/BalazinskaBS04,keyword4,indexing,data processing
nsdi/FloresQK16,data processing,indexing,indexing
nsdi/KimSLBTLY08,big data,data querying,keyword1
nsdi/ThiagarajanRBMG10,keyword2,data processing,big data
nsdi/AnanthanarayananGWBKSS12,indexing,computer vision,data modeling
nsdi/ShaikhG04,keyword3,data querying,data querying
nsdi/ZhangG14,big data,keyword2,indexing
nsdi/KreibichKLEVPS08,keyword1,data modeling,keyword4
nsdi/ChangRT17,data storage,data processing,keyword4
nsdi/NelsonBCJRSSTX08,big data,data processing,keyword3
nsdi/OusterhoutPBL17,data querying,keyword4,data management
nsdi/AgababovBCCGMPS15,keyword4,big data,data modeling
nsdi/Birman08,keyword1,keyword3,keyword3
nsdi/WuCP19,data management,big data,computer vision
nsdi/ChiangL07,data management,keyword1,data management
nsdi/BarfordB07,keyword4,data querying,data querying
nsdi/SubramanyaSGKB19,data querying,keyword4,keyword3
nsdi/Lawrence04,big data,data processing,keyword1
nsdi/RajagopalanWJW13,data modeling,data storage,data management
nsdi/GanjamSZLSJS015,data modeling,big data,data querying
nsdi/LedlieGS07,indexing,computer vision,data management
nsdi/GrossklagsCC08,keyword1,keyword4,keyword2
nsdi/LuGLZYWXGZ10,data modeling,keyword1,data management
nsdi/JoshiBKK15,keyword2,big data,data management
nsdi/GuptaMBCFRV16,data processing,keyword3,keyword1
nsdi/ShermanLBW05,keyword2,data querying,keyword3
nsdi/GoebelH07,data management,keyword4,data querying
nsdi/0004NGL14,data management,data storage,data querying
nsdi/WangSZ07,indexing,computer vision,big data
nsdi/FreedmanLM06,keyword3,data management,keyword3
nsdi/BallardR08,data management,keyword4,computer vision
nsdi/SharmaAACCDFGKK15,keyword4,data modeling,keyword4
nsdi/WalshS06,keyword4,computer vision,keyword2
nsdi/AguileraSV06,data storage,data modeling,data querying
nsdi/PandaLASS17,keyword4,big data,data querying
nsdi/ZhuangGPFMBC14,keyword4,data modeling,data management
nsdi/KushmanKKM07,keyword1,big data,computer vision
nsdi/JinLZFLSKS18,computer vision,keyword1,computer vision
nsdi/Lesniewski-LaasK10,data processing,indexing,computer vision
nsdi/KarlofTW08,data management,data modeling,computer vision
nsdi/FirestonePMCDAA18,data processing,data querying,keyword1
nsdi/BadamPPP09,data management,keyword4,computer vision
nsdi/ZengZYJJLMV14,computer vision,computer vision,keyword4
nsdi/ZhuangDSWOT08,keyword1,keyword1,data storage
nsdi/ZhengDBPGS17,computer vision,keyword3,data querying
nsdi/RoyGC15,data querying,keyword3,data modeling
nsdi/LiuLFKTVPSP14,computer vision,data querying,data querying
nsdi/HusmannGNJ17,keyword2,data querying,data storage
nsdi/ChintalapudiNRPM10,data management,indexing,computer vision
nsdi/SenLHSZCP12,keyword2,data querying,keyword1
nsdi/DoddavenkatappaCL13,keyword2,computer vision,keyword4
nsdi/GoJMHP17,data storage,keyword3,indexing
nsdi/ChunRK08,keyword3,data processing,data processing
nsdi/Al-FaresRRHV10,data management,data modeling,keyword4
nsdi/GhodsiZHKSS10,data modeling,data processing,keyword1
nsdi/Khandelwal0S19,data modeling,keyword2,data processing
nsdi/RoyZBS17,keyword2,keyword4,data management
nsdi/GrosvenorSGW0HC15,keyword2,keyword3,data modeling
nsdi/Manber06,data processing,data processing,data processing
nsdi/WeaverFBRS11,keyword1,data modeling,data management
nsdi/LiMKY16,big data,data processing,indexing
nsdi/PerryBS17,keyword2,computer vision,keyword2
nsdi/SekarERRS12,data storage,indexing,data management
nsdi/HanAAS12,data querying,data processing,keyword3
nsdi/VallentinPS16,keyword3,data processing,keyword1
nsdi/PandaZHKS17,keyword4,big data,indexing
nsdi/MoonHYBBSWYZ19,data modeling,data management,big data
nsdi/WangW19,data storage,data querying,keyword2
nsdi/SuranaPNRSBB08,computer vision,data querying,keyword1
nsdi/BadamP10,big data,big data,keyword4
nsdi/MickensN06,data modeling,data management,data processing
nsdi/SharmaKAKNP17,data querying,keyword3,data processing
nsdi/AlbrechtNR07,keyword2,keyword1,keyword1
nsdi/WalfishB04,data storage,keyword4,keyword4
nsdi/ZhaoXYKYCG09,keyword2,computer vision,data processing
w2gis/InnerebnerBG13,data modeling,data querying,data storage
w2gis/GraaffPKB15,keyword4,data storage,data management
w2gis/OsakiIKTM10,big data,data processing,data processing
w2gis/HuangLX13,computer vision,computer vision,big data
w2gis/AoidhKB06,data management,data modeling,keyword2
w2gis/MartinoGG10,keyword3,keyword3,big data
w2gis/FontelesBG15,keyword1,big data,indexing
w2gis/FoersterS07,keyword3,computer vision,computer vision
w2gis/LadraLPS08,data processing,keyword4,computer vision
w2gis/FrentzosGT07,data storage,keyword3,keyword1
w2gis/YooMA19,keyword4,data storage,indexing
w2gis/0001LJL14,indexing,data modeling,keyword2
w2gis/KimY04,big data,indexing,keyword4
w2gis/LiagourisAEPPTV10,data querying,data modeling,big data
w2gis/GardinerYC09,computer vision,keyword1,keyword2
w2gis/Cheung06,big data,indexing,data querying
w2gis/BakillahL12,keyword1,keyword4,data modeling
w2gis/CiampiAGM12,keyword4,big data,keyword1
w2gis/HorakBAKM17,keyword2,data processing,data management
w2gis/KimKL07,data management,indexing,data management
w2gis/RizziniGBC06,data modeling,data processing,indexing
w2gis/PatroumpasS12,keyword2,computer vision,data storage
w2gis/YamamotoTIOOT10,keyword4,keyword4,computer vision
w2gis/IlarriRT18,keyword3,computer vision,keyword4
w2gis/WolfensbergerR15,indexing,keyword2,keyword3
w2gis/KangLL04,keyword1,data querying,data processing
w2gis/YueGDYSW09,computer vision,keyword3,keyword2
w2gis/Li08,keyword2,data management,data management
w2gis/BragaCCAM12,keyword2,keyword3,keyword1
w2gis/ThiTYC13,computer vision,indexing,keyword3
w2gis/HanDZWL08,keyword1,data querying,keyword4
w2gis/GratsiasFDT05,data querying,data querying,computer vision
w2gis/ZhangYG17,data processing,keyword4,keyword4
w2gis/Shirani-MehrKSZ10,keyword4,indexing,data management
w2gis/FrySTD07,data processing,data querying,keyword4
w2gis/TanB06,big data,keyword4,keyword1
w2gis/0003SSKT19,keyword1,keyword3,keyword2
w2gis/RochaCO05,indexing,data processing,keyword1
w2gis/CouasnonMWC19,computer vision,big data,indexing
w2gis/ZiebelinGNCT18,data management,keyword2,indexing
w2gis/ZhangYGP19,big data,data modeling,big data
w2gis/DavoineGGP14,data storage,data storage,big data
w2gis/RobinoRMGB18,indexing,data querying,data management
w2gis/MironGV08,keyword2,big data,keyword2
w2gis/SatoM04,data management,data modeling,data storage
w2gis/TranPB18,data modeling,keyword1,keyword3
w2gis/BastSS14,keyword4,keyword2,keyword2
w2gis/ZheniFCG15,data processing,data processing,keyword4
w2gis/Samet09,data modeling,data storage,computer vision
w2gis/WinterDGV07,data management,keyword1,keyword3
w2gis/KovanenSS13,data modeling,indexing,computer vision
w2gis/HuangJ04,computer vision,data querying,keyword3
w2gis/VianaFGOM07,computer vision,data storage,data querying
w2gis/LeiH06,data querying,big data,keyword1
w2gis/BallatoreBW13,data querying,data modeling,indexing
w2gis/BroringJSK09,indexing,data processing,keyword2
w2gis/FattoPSVT08,indexing,keyword3,data querying
w2gis/GalD13,data modeling,keyword3,keyword1
w2gis/DoyleHWBW04,keyword2,big data,big data
w2gis/ChangL04,keyword4,data querying,keyword4
w2gis/KimZKK09,data processing,data querying,data processing
w2gis/WinterW08,data management,keyword2,keyword4
w2gis/CaoHL14,data storage,data modeling,data querying
w2gis/RadaelliMJ14,keyword4,keyword1,keyword1
w2gis/AhnYJL05,data management,data querying,keyword1
w2gis/DengZ04,keyword2,keyword1,data storage
w2gis/SafraKSD06,keyword2,data storage,data storage
w2gis/MathivannanSSAB19,data storage,data management,keyword1
w2gis/CerasuoloCL12,computer vision,computer vision,keyword1
w2gis/NurminenKV10,data storage,data processing,indexing
w2gis/Zhang04,keyword1,keyword1,data processing
w2gis/KajiA08,data processing,keyword3,keyword2
w2gis/MartinoKR19,keyword3,keyword4,keyword2
w2gis/KimKLJ04,data modeling,data processing,keyword4
w2gis/McArdlePRC12,keyword2,data storage,big data
w2gis/Storandt18,data management,indexing,keyword1
w2gis/KimPKP06,big data,data management,data management
w2gis/AlmerSSSL06,data storage,computer vision,big data
w2gis/BrisaboaLPP17,indexing,data processing,indexing
w2gis/WeitkamperB07,data processing,data modeling,keyword4
w2gis/KobayashiKS10,keyword4,data querying,computer vision
w2gis/KimHKH06,computer vision,keyword3,keyword3
w2gis/AydinGCT12,data storage,data processing,data modeling
w2gis/BoysenHLX14,data modeling,data management,data modeling
w2gis/AhnLP06,indexing,data querying,keyword3
w2gis/AsproneMF18,computer vision,keyword2,data modeling
w2gis/CortinasLR18,keyword4,computer vision,indexing
w2gis/BeraC05,keyword1,keyword3,data querying
w2gis/EdwardesP07,data querying,indexing,big data
w2gis/ParkJK04,keyword4,data modeling,computer vision
w2gis/QianSO13,data modeling,keyword1,big data
w2gis/WeiSW15,data querying,keyword4,indexing
w2gis/SwanAWJ07,keyword4,data querying,indexing
w2gis/ZaamoutO13,keyword3,keyword2,data modeling
w2gis/DijkH13,data storage,data processing,data querying
